	OG	TSG
CEP44_ENST00000457424	-0.9654791885059908	-0.479328056033857
ENDOG	-0.9654791885059908	-0.479328056033857
NRN1L	-0.9654791885059908	-0.479328056033857
SPATA2L	-0.9654791885059908	-0.479328056033857
UNC50	-0.9654791885059908	-0.479328056033857
FLJ45422	-0.9654791885059908	-0.479328056033857
D4S234E	-0.9653621211578906	-0.47940005795466123
ARHGAP24	-0.9653243232165858	-0.4794233083724043
KLHL1	-0.9652917483787077	-0.47944334707308983
ELOVL4	-0.9652839300123627	-0.4794481567674436
ZNF534	-0.9651983962959599	-0.4795007792759806
ZDHHC16_ENST00000370846	-0.9651825999468714	-0.47951049838533116
FKBP5_ENST00000542713	-0.9650406859864326	-0.4795978257161079
KLHL4	-0.9650180740349411	-0.4796117419212321
GPR142	-0.9649925519714839	-0.4796274497242208
TRAK1_ENST00000543338	-0.9647939004216248	-0.47974973390061915
TNFSF14	-0.9647781737231295	-0.4797594164801601
MTCH1	-0.964711290385237	-0.4798005978164655
C10orf62	-0.9647024354163095	-0.4798060503219411
NEURL1B	-0.9647024354163095	-0.4798060503219411
TFDP1_ENST00000544902	-0.9647024354163095	-0.4798060503219411
KCNIP1_ENST00000377360	-0.9646831660299531	-0.4798179158431808
SLC25A36	-0.9645906589557389	-0.4798748841223599
OR13C2	-0.9645789518343325	-0.4798820942813881
FHL3	-0.9645288989143842	-0.47991292231405835
ALG9_ENST00000428306	-0.9644953907627773	-0.4799335616721095
ZNF852_ENST00000436261	-0.964487774490104	-0.4799382530738871
MZT2B	-0.964409471542379	-0.4799864887539221
STK32C	-0.964395431680553	-0.4799951381449664
ITIH4_ENST00000434759	-0.9643358895629469	-0.480031821816566
TFPT	-0.9642955992926502	-0.4800566465009876
ZFAT_ENST00000377838	-0.9642391470960123	-0.4800914320091861
PGBD5	-0.9642258021595753	-0.48009965554355816
ENSG00000225683	-0.9641396857643919	-0.48015272721339586
LRRD1_ENST00000454089	-0.9641396857643919	-0.48015272721339586
AL078585.1	-0.9641396857643919	-0.48015272721339586
USP13	-0.964137091766702	-0.48015432595261914
PIGG_ENST00000453061	-0.964096215329135	-0.4801795199071927
TROAP	-0.964054223611291	-0.4802054029916779
CHCHD1	-0.9640317724156429	-0.480219242303093
AC011537.1_ENST00000412610	-0.9639077106870704	-0.4802957251884823
AC011537.1	-0.9639077106870704	-0.4802957251884823
SMARCE1_ENST00000348513	-0.9637567867814539	-0.48038878903529214
PIK3C2B_ENST00000367184	-0.9637200248195873	-0.4804114609151749
ZNF724P_ENST00000418100	-0.9636471012211157	-0.48045643842951696
FAM100B	-0.963586291063635	-0.4804939487210561
YPEL4	-0.963552085325362	-0.48051504989607247
MKRN1	-0.9635451299510931	-0.4805193407391039
TMEM176A	-0.9635437668816158	-0.480520181636556
IGFBP1	-0.9635430917944842	-0.48052059810834563
CHEK2_ENST00000382580	-0.9635378254316292	-0.48052384702540374
B4GALT5	-0.9635367999029629	-0.48052447969630385
PON2_ENST00000536183	-0.9634086674580264	-0.48060353563838126
SENP2_ENST00000296257	-0.9633906525399544	-0.4806146519064841
MFSD10	-0.9633387142254198	-0.48064670272588844
CENPO	-0.9633387142254198	-0.48064670272588844
LYRM7	-0.9633100736059664	-0.4806643778302671
GNG5	-0.9632419248838711	-0.4807064380256422
BAI2	-0.9630985898893533	-0.48079491699861576
TAS2R19	-0.963017202949557	-0.4808451653109143
PSME1_ENST00000382708	-0.9629023142692352	-0.48091610886451747
Q8N5Q1_HUMAN	-0.9628972301369702	-0.480919248611681
CYP2C18	-0.9628899045114883	-0.4809237726565877
GNPNAT1	-0.9628881100956267	-0.48092488083197
SPAG11B_ENST00000359758	-0.9628859572237084	-0.48092621038290045
RORB_ENST00000376896	-0.9628300541396755	-0.48096073611889584
GAS2L1	-0.962732875577643	-0.48102076101527874
PRICKLE3_ENST00000376310	-0.9627232387291662	-0.48102671398265545
